0;0;;-163.345428; 634.535950; 551.492310;-296.435486; 751.358826; 651.180725; 27.449463;-34.635593; 0.018508;-150.650574; 780.094482; 855.055359; 0.000000; 74.375740; 0.000000;-146.168472; 1028.754028; 722.950806; 132.663742; 116.434608; 25.916237;-292.792053; 636.349731; 304.057434;-13.229795; 8.410718; 0.208769;-50.593178; 706.862061; 300.651001; 0.000000; 97.725471; 0.000000;-87.872833; 974.225159; 380.841248; 11.968330; 0.319292; 27.506657;-579.685181; 23.906918; 720.377319; 5.521560; 3.004152;-0.002001;-456.407196; 83.049866; 684.937378; 5.521560; 3.004152;-0.002001;-575.972473; 510.306488; 668.418701; 110.035095;-0.101800; 10.954601;-81.478371; 470.777405; 644.257263; 83.069115;-9.257666;-14.235939;-531.285522; 23.817558; 194.423935; 1.834924; 4.313551; 0.002543;-412.852325; 83.404694; 243.150620; 1.834924;-4.313551;-0.002543;-519.781433; 512.384827; 283.883179; 101.896454;-0.049369; 1.994955;-59.392700; 503.494385; 469.985046; 77.313087;-14.723597;-0.259569;-161.295670; 1021.976379; 585.210693;-0.043981;-0.085436;-0.833847;-299.833130; 695.137878; 578.350098; 0.000000; 0.000000; 0.000000;-659.908508; 26.447414; 737.566101; 0.000000; 0.000000; 0.000000;-147.296341; 1008.596069; 501.400757;-0.043981; 0.085436;-0.833847;-384.672363; 634.464966; 298.480652; 0.000000; 0.000000; 0.000000;-608.383179; 25.863132; 166.326538; 0.000000; 0.000000; 0.000000;-5.735096; 571.908325; 581.235413; 0.000000; 0.000000; 0.000000;-18.916750; 685.928101; 593.530762; 0.000000; 0.000000; 0.000000;-14.705389; 770.766785; 596.874023; 0.000000; 0.000000; 0.000000;-23.573009; 871.337219; 588.122864; 0.000000; 0.000000; 0.000000;-78.415253; 1007.665527; 557.197266; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-142.638306; 1326.602173; 503.037994; 0.000000; 0.000000; 0.000000; 179.817612; 172.844681; 114.468300; 86.857147; 21.016815; 13.698662; 2.174894; 0.875422; 0.269304;-0.962336; 0.037206;-0.934154;-0.251634; 0.253056; 0.346887;-0.806807; 0.478259;-0.887632; 101.898163;
1;0;;-163.108490; 635.153442; 551.729553;-298.178558; 749.947998; 649.307495; 27.207903;-33.586586; 0.055799;-153.489365; 780.416504; 853.710449; 0.000000; 75.298454; 0.000000;-145.570282; 1029.597656; 722.755066; 131.241394; 115.914444; 25.548141;-292.742889; 636.461731; 303.781158;-13.787338; 8.899009; 0.157537;-50.684490; 707.405029; 299.463928; 0.000000; 98.010483; 0.000000;-86.611526; 974.508301; 381.123993; 11.615909; 0.089545; 27.907188;-579.899841; 24.320091; 720.688782; 5.552574; 3.076233;-0.000960;-456.580597; 83.215088; 684.980530; 5.552574; 3.076233;-0.000960;-575.647156; 510.606628; 668.351257; 109.982620; 0.316005; 10.980731;-81.074593; 471.673248; 644.837341; 82.918175;-9.130910;-14.610986;-531.117859; 23.789238; 194.910599; 1.803315; 4.406587; 0.002508;-412.748566; 83.421204; 243.737717; 1.803315;-4.406587;-0.002508;-519.763062; 512.356323; 284.719696; 101.802185;-0.107580; 1.895940;-59.237312; 504.322937; 470.521240; 77.168533;-14.749293;-0.182727;-160.607742; 1022.952637; 584.998657; 0.035480; 0.069015;-1.001626;-302.920532; 693.242920; 576.928711; 0.000000; 0.000000; 0.000000;-660.098450; 27.017179; 737.968933; 0.000000; 0.000000; 0.000000;-146.736191; 1009.322815; 501.207642; 0.035480;-0.069015;-1.001626;-384.634949; 635.516357; 298.159973; 0.000000; 0.000000; 0.000000;-608.179138; 25.779261; 166.709595; 0.000000; 0.000000; 0.000000;-5.384594; 572.752014; 581.668030; 0.000000; 0.000000; 0.000000;-18.493925; 686.787720; 593.892761; 0.000000; 0.000000; 0.000000;-14.226074; 771.628540; 597.107666; 0.000000; 0.000000; 0.000000;-23.029709; 872.186096; 588.146667; 0.000000; 0.000000; 0.000000;-77.779831; 1008.481079; 556.912476; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-142.075439; 1327.311890; 501.916229; 0.000000; 0.000000; 0.000000; 179.771866; 172.829010; 114.430817; 86.445160; 21.061279; 13.817612; 2.169631; 0.874316; 0.268181;-0.962640; 0.037455;-0.934083;-0.250318; 0.254617; 0.347404;-0.801830; 0.486188;-0.883251; 101.805725;
2;0;;-162.960205; 635.669434; 551.962891;-300.677551; 748.100159; 646.317383; 26.973627;-32.340267; 0.114209;-157.591919; 780.605225; 851.533875; 0.000000; 76.614944; 0.000000;-144.486969; 1030.646729; 722.651001; 129.101181; 115.202316; 25.107903;-293.021057; 636.661133; 303.643127;-14.174007; 9.438089; 0.074600;-51.040905; 707.847900; 298.961823; 0.000000; 98.319023; 0.000000;-85.528488; 974.895081; 381.421967; 11.332275;-0.161824; 28.101635;-580.347717; 24.669434; 720.380493; 5.616122; 3.165775;-0.000038;-456.864258; 83.238037; 684.702759; 5.616122; 3.165775;-0.000038;-575.147705; 510.867493; 668.609314; 109.852661; 0.421170; 11.018800;-80.514442; 472.390320; 645.627075; 83.007065;-9.024899;-14.484897;-531.329224; 23.862740; 194.932404; 1.747853; 4.534528; 0.002140;-412.973755; 83.366211; 243.949310; 1.747853;-4.534528;-0.002140;-519.457825; 512.369812; 285.590027; 101.671234;-0.102594; 1.769184;-58.857101; 504.671936; 471.219971; 77.251534;-14.785559;-0.034136;-159.772903; 1024.129517; 584.915833; 0.085190; 0.165701;-0.986970;-306.965302; 690.758728; 574.560364; 0.000000; 0.000000; 0.000000;-660.547485; 27.574306; 737.621704; 0.000000; 0.000000; 0.000000;-146.027740; 1010.357666; 501.127258; 0.085190;-0.165701;-0.986970;-384.887787; 636.471985; 297.551270; 0.000000; 0.000000; 0.000000;-608.335022; 25.909777; 166.584305; 0.000000; 0.000000; 0.000000;-5.075699; 573.476318; 582.169373; 0.000000; 0.000000; 0.000000;-18.375866; 687.515869; 594.149780; 0.000000; 0.000000; 0.000000;-14.047314; 772.359436; 597.207397; 0.000000; 0.000000; 0.000000;-22.684200; 872.918762; 588.104797; 0.000000; 0.000000; 0.000000;-77.020126; 1009.355408; 556.765869; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-140.594650; 1328.329956; 501.382477; 0.000000; 0.000000; 0.000000; 179.813385; 172.767166; 114.485710; 86.223465; 21.001534; 13.952774; 2.166078; 0.873832; 0.266417;-0.963176; 0.036248;-0.934565;-0.248936; 0.254203; 0.346396;-0.799733; 0.490343;-0.880344; 101.674385;
3;0;;-162.606461; 636.541199; 552.320251;-304.002075; 745.948547; 642.123535; 26.811470;-30.803747; 0.160898;-162.834061; 781.000183; 848.246826; 0.000000; 78.402718; 0.000000;-142.877151; 1032.218018; 722.570435; 126.523354; 114.237282; 24.528610;-293.515808; 636.886353; 303.483734;-14.578783; 9.834459; 0.094047;-51.549507; 708.142517; 299.158051; 0.000000; 98.678299; 0.000000;-84.468246; 975.370544; 381.673523; 11.368135;-0.505005; 28.184265;-580.457581; 24.558491; 719.678101; 5.712623; 3.262520; 0.000595;-456.818665; 82.936157; 684.226501; 5.712623; 3.262520; 0.000595;-574.812256; 510.689606; 669.345398; 109.612602; 0.261224; 11.067025;-80.053619; 473.767059; 646.511353; 82.873650;-9.093041;-14.009876;-531.495483; 23.682838; 194.496033; 1.663286; 4.696065; 0.001303;-413.118286; 83.024597; 243.656250; 1.663286;-4.696065;-0.001303;-518.944885; 512.052246; 286.701477; 101.378761; 0.054776; 1.625368;-58.216118; 505.711670; 472.064667; 77.126480;-14.671463; 0.003940;-158.702911; 1025.630005; 584.899658; 0.130373; 0.252998;-0.718731;-312.208130; 687.746948; 571.258362; 0.000000; 0.000000; 0.000000;-660.674500; 27.606361; 736.814270; 0.000000; 0.000000; 0.000000;-144.900787; 1011.741699; 501.139648; 0.130373;-0.252998;-0.718731;-385.344116; 637.476685; 296.861481; 0.000000; 0.000000; 0.000000;-608.467957; 25.809387; 166.063538; 0.000000; 0.000000; 0.000000;-4.525414; 574.712280; 582.936157; 0.000000; 0.000000; 0.000000;-17.797398; 688.777588; 594.700684; 0.000000; 0.000000; 0.000000;-13.387620; 773.621460; 597.630920; 0.000000; 0.000000; 0.000000;-21.886173; 874.179749; 588.387939; 0.000000; 0.000000; 0.000000;-75.949188; 1010.678101; 556.846558; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-139.253510; 1329.662842; 500.791321; 0.000000; 0.000000; 0.000000; 179.980209; 172.582169; 113.685234; 85.447098; 20.963203; 13.960022; 2.164140; 0.873447; 0.265764;-0.963455; 0.033518;-0.934950;-0.249113; 0.252608; 0.345804;-0.799020; 0.491921;-0.878211; 101.377197;
4;0;;-162.381607; 636.705139; 552.598267;-308.078674; 743.434204; 636.971497; 26.428831;-29.044601; 0.135263;-169.011261; 781.460205; 843.993530; 0.000000; 80.600342; 0.000000;-140.815903; 1034.000854; 722.620056; 123.262222; 113.011826; 23.681564;-293.963135; 637.244995; 303.355316;-14.908225; 10.227635; 0.154711;-51.896011; 708.198730; 299.760101; 0.000000; 98.968155; 0.000000;-83.353447; 975.757507; 381.772400; 11.357777;-0.734331; 28.206573;-580.900757; 24.582195; 718.761902; 5.828180; 3.353584; 0.000850;-457.070190; 82.614105; 683.411682; 5.828180; 3.353584; 0.000850;-574.291138; 510.638672; 670.330200; 109.482178; 0.096877; 11.122743;-79.552483; 473.759125; 647.000305; 82.998039;-9.106403;-13.677280;-532.072449; 23.811592; 194.190338; 1.546202; 4.889616; 0.000079;-413.761505; 82.986084; 243.710464; 1.546202;-4.889616;-0.000079;-518.398804; 512.289856; 286.910217; 101.216721;-0.193565; 1.479459;-57.795017; 505.916138; 472.582672; 77.128159;-14.731955; 0.140942;-157.220978; 1026.426514; 585.067871; 0.010801; 0.020901;-0.418844;-318.516022; 684.557556; 566.962646; 0.000000; 0.000000; 0.000000;-661.104492; 27.864420; 735.916504; 0.000000; 0.000000; 0.000000;-143.487701; 1012.302368; 501.335968; 0.010801;-0.020901;-0.418844;-385.726898; 638.629272; 295.997925; 0.000000; 0.000000; 0.000000;-608.915222; 26.030544; 165.416077; 0.000000; 0.000000; 0.000000;-4.164051; 574.865295; 583.515015; 0.000000; 0.000000; 0.000000;-17.523272; 688.915222; 595.329651; 0.000000; 0.000000; 0.000000;-12.952851; 773.751526; 598.233582; 0.000000; 0.000000; 0.000000;-21.138123; 874.323853; 588.861267; 0.000000; 0.000000; 0.000000;-74.541016; 1011.018005; 557.044312; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-136.493408; 1330.134766; 499.830017; 0.000000; 0.000000; 0.000000;-179.794418; 172.591721; 113.810349; 85.459625; 20.907654; 14.135063; 2.168464; 0.876981; 0.264024;-0.964066; 0.029464;-0.935257;-0.248428; 0.252147; 0.344809;-0.800417; 0.490346;-0.877140; 101.221649;
5;0;;-161.907272; 637.154175; 552.850220;-312.705139; 740.598450; 631.020020; 25.864391;-27.007462; 0.057192;-176.057983; 781.852173; 839.033386; 0.000000; 83.032066; 0.000000;-138.605499; 1035.551270; 722.683350; 119.796188; 111.594391; 22.775551;-294.280212; 637.816040; 303.186768;-15.075042; 10.472839; 0.250864;-52.063454; 708.305542; 300.710266; 0.000000; 99.274216; 0.000000;-81.957542; 976.305176; 381.863037; 11.528148;-0.994450; 28.158497;-581.265747; 24.362228; 717.908936; 5.934957; 3.429248; 0.000717;-457.253174; 82.064636; 682.657593; 5.934957; 3.429248; 0.000717;-573.716248; 510.344604; 671.276794; 109.258476;-0.085780; 11.185940;-78.939377; 474.298523; 647.459534; 82.942337;-9.189077;-13.307007;-532.606750; 23.786434; 193.929459; 1.395875; 5.113001;-0.001173;-414.311005; 82.847961; 243.620499; 1.395875;-5.113001; 0.001173;-517.732788; 512.382751; 287.446259; 100.969589;-0.286361; 1.344761;-57.105301; 506.606445; 473.079346; 77.020737;-14.686618; 0.173713;-155.435104; 1027.529297; 585.207825;-0.016563;-0.031992;-0.198195;-325.749847; 681.266357; 561.837830; 0.000000; 0.000000; 0.000000;-661.455139; 27.874079; 735.085266; 0.000000; 0.000000; 0.000000;-141.710312; 1013.206482; 501.508331;-0.016563; 0.031992;-0.198195;-385.971649; 639.735046; 295.085144; 0.000000; 0.000000; 0.000000;-609.365356; 26.065790; 164.936096; 0.000000; 0.000000; 0.000000;-3.499157; 575.441528; 584.094482; 0.000000; 0.000000; 0.000000;-16.800886; 689.494385; 595.945801; 0.000000; 0.000000; 0.000000;-12.052648; 774.321594; 598.829102; 0.000000; 0.000000; 0.000000;-19.945919; 874.906433; 589.341614; 0.000000; 0.000000; 0.000000;-72.800056; 1011.751343; 557.257568; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-133.603790; 1330.922607; 498.797699; 0.000000; 0.000000; 0.000000;-179.575256; 172.528061; 113.380325; 85.132919; 20.898491; 14.183075; 2.170821; 0.879320; 0.262317;-0.964641; 0.025634;-0.935560;-0.247720; 0.251718; 0.344007;-0.800481; 0.490805;-0.874997; 100.976173;
6;0;;-161.224716; 637.550598; 552.910034;-317.441071; 737.237305; 624.178223; 25.123796;-24.447952; 0.061941;-183.820297; 782.111633; 833.404541; 0.000000; 85.682976; 0.000000;-136.242844; 1036.706299; 722.854858; 115.985878; 109.959641; 21.773735;-294.450745; 638.682617; 302.977783;-15.020790; 10.495594; 0.354347;-52.045647; 708.557495; 301.912720; 0.000000; 99.577797; 0.000000;-80.331131; 977.072327; 381.931488; 11.794626;-1.150835; 27.992863;-581.693359; 24.131191; 717.012817; 5.997606; 3.486094; 0.000286;-457.500427; 81.474213; 681.809937; 5.997606; 3.486094; 0.000286;-572.829224; 510.098083; 671.920959; 109.004684;-0.203049; 11.261937;-78.011421; 474.816772; 647.809570; 82.867729;-9.166820;-12.964543;-532.948730; 23.745502; 193.684097; 1.215029; 5.359228;-0.001957;-414.684235; 82.821289; 243.432587; 1.215029;-5.359228; 0.001957;-517.057190; 512.538696; 287.925507; 100.774567;-0.246858; 1.226487;-56.363014; 507.111816; 473.403839; 76.940285;-14.720287; 0.146394;-153.299866; 1028.545166; 585.415527;-0.032498;-0.062759;-0.180729;-333.803864; 677.675903; 555.904175; 0.000000; 0.000000; 0.000000;-661.860535; 27.880133; 734.242737; 0.000000; 0.000000; 0.000000;-139.737381; 1014.098267; 501.710815;-0.032498; 0.062759;-0.180729;-386.080536; 640.748657; 294.239899; 0.000000; 0.000000; 0.000000;-609.642883; 26.007906; 164.519348; 0.000000; 0.000000; 0.000000;-2.577400; 575.908752; 584.355835; 0.000000; 0.000000; 0.000000;-15.760321; 689.975891; 596.201965; 0.000000; 0.000000; 0.000000;-10.806162; 774.792542; 599.049316; 0.000000; 0.000000; 0.000000;-18.405802; 875.394775; 589.506897; 0.000000; 0.000000; 0.000000;-70.762856; 1012.419250; 557.374207; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-130.348465; 1331.687500; 497.997467; 0.000000; 0.000000; 0.000000;-179.412491; 172.474976; 113.157906; 84.915703; 20.832306; 14.263664; 2.171577; 0.880960; 0.259762;-0.965416; 0.022274;-0.936019;-0.246046; 0.251656; 0.342817;-0.799225; 0.493677;-0.871631; 100.779747;
7;0;;-160.458893; 638.070435; 552.750488;-322.497070; 733.302612; 616.764648; 24.281950;-22.163115;-0.022116;-191.862991; 782.345825; 826.939270; 0.000000; 88.653999; 0.000000;-133.676910; 1037.628418; 723.264648; 112.118385; 108.142586; 20.673409;-294.460449; 639.657837; 302.682190;-14.956646; 10.295441; 0.426012;-51.897270; 708.988892; 303.084473; 0.000000; 99.985680; 0.000000;-78.119286; 977.954895; 382.286652; 12.034875;-1.437135; 27.814461;-582.207703; 24.025749; 716.446411; 5.982543; 3.524687;-0.000297;-457.977051; 81.091644; 680.927795; 5.982543; 3.524687;-0.000297;-572.059387; 510.072754; 672.133179; 108.803627;-0.035942; 11.361704;-77.216873; 475.424591; 647.615662; 82.651649;-9.194563;-13.040975;-533.432556; 23.741707; 194.086182; 1.009504; 5.614138;-0.001948;-415.180115; 82.999512; 243.646362; 1.009504;-5.614138; 0.001948;-516.636414; 512.903687; 288.433777; 100.617874;-0.123188; 1.117398;-55.664669; 507.909058; 473.233215; 76.804436;-14.655253;-0.076661;-150.746979; 1029.684692; 585.814209;-0.027633;-0.053401;-0.248957;-341.677399; 673.642944; 549.314819; 0.000000; 0.000000; 0.000000;-662.311829; 27.964157; 733.925476; 0.000000; 0.000000; 0.000000;-137.325012; 1015.227905; 502.088593;-0.027633; 0.053401;-0.248957;-386.060974; 641.733887; 293.645020; 0.000000; 0.000000; 0.000000;-610.102600; 25.890614; 164.849503; 0.000000; 0.000000; 0.000000;-1.619972; 576.435486; 584.226685; 0.000000; 0.000000; 0.000000;-14.520540; 690.519409; 596.221069; 0.000000; 0.000000; 0.000000;-9.279316; 775.316040; 599.150146; 0.000000; 0.000000; 0.000000;-16.508919; 875.953491; 589.691589; 0.000000; 0.000000; 0.000000;-68.306305; 1013.220276; 557.686340; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-126.365532; 1332.678833; 497.786804; 0.000000; 0.000000; 0.000000;-179.296677; 172.461258; 112.873405; 84.715866; 20.943161; 14.213310; 2.169672; 0.882371; 0.256955;-0.966220; 0.019809;-0.935956;-0.243696; 0.254162; 0.342927;-0.794688; 0.500872;-0.865882; 100.620255;
8;0;;-159.352798; 638.243347; 552.321960;-327.441315; 728.910400; 609.010986; 23.514433;-20.062933;-0.113631;-199.806549; 782.179871; 819.998169; 0.000000; 91.640015; 0.000000;-131.368835; 1037.806763; 723.694214; 108.327469; 106.103027; 19.466217;-294.237793; 640.747803; 302.205414;-14.759940; 9.815852; 0.508117;-51.478004; 709.368408; 303.864380; 0.000000; 100.362762; 0.000000;-75.490471; 978.641907; 382.721466; 12.264724;-1.661049; 27.644264;-582.736633; 24.019932; 716.091064; 5.866748; 3.545135;-0.000878;-458.478149; 80.802124; 680.216980; 5.866748; 3.545135;-0.000878;-570.646790; 510.298889; 671.990173; 108.573853; 0.051681; 11.499207;-75.818924; 475.609406; 647.235840; 82.547272;-9.061460;-13.041414;-533.143677; 23.771545; 194.220932; 0.786939; 5.858787;-0.001180;-415.005371; 83.370148; 243.644623; 0.786939;-5.858787; 0.001180;-516.059082; 513.325745; 288.847351; 100.596550; 0.031065; 0.995475;-54.749790; 508.103607; 472.796204; 76.742271;-14.712221;-0.215724;-148.122955; 1030.197388; 586.186035;-0.052855;-0.102432;-0.571689;-349.111328; 669.182190; 542.380737; 0.000000; 0.000000; 0.000000;-662.775574; 28.109777; 733.831787; 0.000000; 0.000000; 0.000000;-135.004181; 1015.831177; 502.396790;-0.052855; 0.102432;-0.571689;-385.862885; 642.583801; 293.367462; 0.000000; 0.000000; 0.000000;-609.785217; 25.683764; 164.893219; 0.000000; 0.000000; 0.000000;-0.224743; 576.492065; 583.639771; 0.000000; 0.000000; 0.000000;-12.857393; 690.595703; 595.731750; 0.000000; 0.000000; 0.000000;-7.381014; 775.375488; 598.717529; 0.000000; 0.000000; 0.000000;-14.351248; 876.045105; 589.407654; 0.000000; 0.000000; 0.000000;-65.820923; 1013.522034; 557.777832; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-122.694031; 1333.168091; 497.878326; 0.000000; 0.000000; 0.000000;-179.295563; 172.449020; 113.165359; 84.798004; 20.954788; 14.305298; 2.165934; 0.882128; 0.252644;-0.967382; 0.018530;-0.936271;-0.239599; 0.256882; 0.341885;-0.789510; 0.509695;-0.859577; 100.596008;
9;0;;-158.178665; 638.676758; 551.714661;-332.105530; 724.028992; 601.266968; 22.438017;-18.166771;-0.232523;-207.241608; 781.603394; 812.780640; 0.000000; 94.607979; 0.000000;-129.424225; 1037.344482; 724.213013; 105.048927; 104.178192; 18.256645;-293.836914; 641.923767; 301.634369;-14.437921; 9.252257; 0.524470;-50.943394; 710.036743; 304.324463; 0.000000; 100.801361; 0.000000;-72.571098; 979.515381; 383.171173; 12.393751;-2.039794; 27.551826;-583.427612; 24.106026; 715.862244; 5.644086; 3.545185;-0.001361;-459.264771; 80.744812; 679.434448; 5.644086; 3.545185;-0.001361;-569.282959; 510.803864; 671.551758; 108.315323; 0.087471; 11.686509;-74.498932; 475.940613; 646.173218; 82.426094;-9.072964;-13.200956;-533.402222; 24.234299; 194.182343; 0.555439; 6.074382;-0.000073;-415.302094; 84.048035; 243.436981; 0.555439;-6.074382; 0.000073;-515.530151; 514.108459; 289.473145; 100.487251; 0.095692; 0.825997;-53.580585; 508.936371; 471.809570; 76.630707;-14.553698;-0.416274;-145.287262; 1031.051758; 586.532715; 0.088548; 0.172429;-1.115694;-355.917480; 664.665283; 535.043213; 0.000000; 0.000000; 0.000000;-663.376465; 28.271114; 733.987671; 0.000000; 0.000000; 0.000000;-132.325882; 1016.779663; 502.702942; 0.088548;-0.172429;-1.115694;-385.505035; 643.212341; 293.152832; 0.000000; 0.000000; 0.000000;-610.039612; 26.023848; 164.836075; 0.000000; 0.000000; 0.000000; 1.228596; 576.861938; 582.797485; 0.000000; 0.000000; 0.000000;-11.132374; 690.958618; 595.230652; 0.000000; 0.000000; 0.000000;-5.400377; 775.714050; 598.421509; 0.000000; 0.000000; 0.000000;-12.055065; 876.424561; 589.325928; 0.000000; 0.000000; 0.000000;-63.080677; 1014.134460; 557.991455; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000; 0.000000;-118.346420; 1333.999756; 498.065735; 0.000000; 0.000000; 0.000000;-179.296967; 172.365341; 113.211136; 84.715675; 21.147354; 14.278229; 2.159395; 0.880505; 0.247801;-0.968648; 0.017755;-0.936335;-0.234749; 0.261094; 0.341325;-0.782904; 0.520152;-0.852175; 100.485863;
